Time,voltage
0.0,3.4652981758117676
0.019896000000000136,3.4359726905822754
0.03990400000000016,3.401759624481201
0.05990400000000018,3.377321481704712
0.07990399999999998,3.3431084156036377
0.09990399999999999,3.2942326068878174
0.11990400000000001,3.216031312942505
0.13990400000000003,3.123167037963867
0.15990400000000005,3.0303030014038086
0.17990400000000006,2.8934507369995117
0.19990400000000008,2.7663733959198
0.2199040000000001,2.6099705696105957
0.2398960000000001,2.4291300773620605
0.25990400000000013,2.2629520893096924
0.27989600000000014,2.091886520385742
0.29990400000000017,1.8817204236984253
0.31989599999999996,1.681329369544983
0.339904,1.45650053024292
0.359896,1.2903225421905518
0.379904,1.114369511604309
0.39990400000000004,0.9677419066429138
0.41990400000000005,0.8211143612861633
0.4399040000000001,0.703812301158905
0.4599040000000001,0.6060606241226196
0.4799040000000001,0.5180840492248535
0.4999040000000001,0.43988269567489624
0.5199040000000001,0.3812316656112671
0.5398959999999999,0.3519061505794525
0.5599040000000002,0.3372434079647064
0.579896,0.3519061505794525
0.5999040000000002,0.366568922996521
0.6199000000000001,0.4007820188999176
0.6399040000000003,0.47409579157829285
0.659896,0.5474095940589905
0.6799039999999998,0.6207233667373657
0.6999039999999999,0.7086998820304871
0.7199039999999999,0.8308895230293274
0.7399039999999999,0.9775171279907227
0.7599039999999999,1.1192570924758911
0.7799039999999999,1.2952101230621338
0.799904,1.461388111114502
0.819904,1.681329369544983
0.839904,1.8817204236984253
0.859904,2.08699893951416
0.8798960000000002,2.2580645084381104
0.899904,2.4193549156188965
0.9198959999999998,2.5953078269958496
0.9399040000000001,2.7272727489471436
0.9598959999999999,2.8592374324798584
0.9799040000000001,2.9765396118164062
0.9998959999999999,3.074291229248047
1.0199040000000001,3.1573803424835205
1.0399040000000002,3.240469217300415
1.0599040000000002,3.2844574451446533
1.0799040000000002,3.3088953495025635
1.0999040000000002,3.3235580921173096
1.1199040000000002,3.3235580921173096
1.1399039999999998,3.2942326068878174
1.1599039999999998,3.2697947025299072
1.179896,3.206256151199341
1.1999039999999999,3.1427175998687744
1.219896,3.069403648376465
1.239904,2.956989288330078
1.259904,2.8543498516082764
1.279904,2.7272727489471436
1.2998960000000002,2.5953078269958496
1.319904,2.4340176582336426
1.339904,2.2922775745391846
1.359904,2.1212120056152344
1.379904,1.9257086515426636
1.399904,1.7302052974700928
1.419904,1.5591397285461426
1.439904,1.3636363744735718
1.459904,1.2023460865020752
1.479904,1.0654937028884888
1.4999040000000001,0.9139785170555115
1.519896,0.8162267804145813
1.539912,0.7086998820304871
1.559896,0.6353861093521118
1.5799040000000002,0.5718474984169006
1.599896,0.5327468514442444
1.6199039999999998,0.49364614486694336
1.6398879999999998,0.4789833724498749
1.6599039999999998,0.48875856399536133
1.679896,0.5180840492248535
1.6999039999999999,0.5474095940589905
1.7199039999999999,0.6011730432510376
1.739904,0.6598240733146667
1.759904,0.7575757503509521
1.779904,0.8406646847724915
1.799904,0.9530791640281677
1.8198960000000002,1.085044026374817
1.839904,1.2218964099884033
1.8598960000000002,1.3831866979599
1.879904,1.5884653329849243
1.899904,1.764418363571167
1.919904,1.9403715133666992
1.9398959999999998,2.1358749866485596
1.959904,2.2971651554107666
1.979904,2.4340176582336426
1.9999040000000001,2.5904202461242676
2.0199040000000004,2.7126100063323975
2.039904,2.8347995281219482
2.0599040000000004,2.922776222229004
2.079904,3.0303030014038086
2.0999039999999995,3.093841552734375
2.119904,3.1427175998687744
2.1399039999999996,3.1720430850982666
2.159896,3.206256151199341
2.1799039999999996,3.216031312942505
2.199896,3.1720430850982666
2.2199039999999997,3.1524927616119385
2.239896,3.113391876220703
2.2599039999999997,3.064516067504883
2.279896,2.971652030944824
2.2999039999999997,2.8836755752563477
2.319904,2.800586462020874
2.3399039999999998,2.668621778488159
2.3599040000000002,2.5513195991516113
2.379904,2.3949170112609863
2.3999040000000003,2.2531769275665283
2.419904,2.1114368438720703
2.4399040000000003,1.9305962324142456
2.4598959999999996,1.754643201828003
2.4799040000000003,1.6031280755996704
2.4998959999999997,1.40762460231781
2.5199040000000004,1.2805473804473877
2.5399000000000003,1.1339198350906372
2.5598920000000005,1.021505355834961
2.5798959999999997,0.8895405530929565
2.5999040000000004,0.8162267804145813
2.619904,0.7478005886077881
2.6399040000000005,0.6695992350578308
2.659904,0.6304985284805298
2.6799040000000005,0.6109482049942017
2.699904,0.6060606241226196
2.7199040000000005,0.6207233667373657
2.739904,0.6402736902236938
2.7599040000000006,0.6695992350578308
2.779904,0.7233626842498779
2.7998960000000004,0.7966764569282532
2.8199120000000004,0.8651026487350464
2.8398960000000004,0.9824047088623047
2.8599040000000002,1.0801564455032349
2.8798960000000005,1.2023460865020752
2.8999040000000003,1.3440860509872437
2.9198960000000005,1.5004887580871582
2.9399040000000003,1.686216950416565
2.959904,1.8621701002120972
2.9799040000000003,2.028347969055176
2.999904,2.179863214492798
3.0199040000000004,2.326490640640259
3.039904,2.4535679817199707
3.0599040000000004,2.5953078269958496
3.079904,2.6979472637176514
3.099896,2.810361623764038
3.119904,2.8885631561279297
3.1398960000000002,2.947214126586914
3.159904,3.0303030014038086
3.1799040000000005,3.064516067504883
3.199904,3.088953971862793
3.2198960000000003,3.093841552734375
3.239904,3.074291229248047
3.2599040000000006,3.0547409057617188
3.279904,3.0205278396606445
3.2999039999999997,2.947214126586914
3.319904,2.8934507369995117
3.3399039999999998,2.820136785507202
3.3599040000000002,2.7174975872039795
3.379904,2.6050829887390137
3.3999040000000003,2.478005886077881
3.419904,2.370478868484497
3.439896,2.228739023208618
3.459904,2.1065492630004883
3.479896,1.9354838132858276
3.499904,1.774193525314331
3.519896,1.6324535608291626
3.539904,1.45650053024292
3.559896,1.3294233083724976
3.579904,1.1925709247589111
3.5999040000000004,1.0801564455032349
3.619904,0.9970674514770508
3.6399040000000005,0.8895405530929565
3.659904,0.8308895230293274
3.6799040000000005,0.7917888760566711
3.699904,0.7575757503509521
3.7199040000000005,0.7184750437736511
3.739896,0.703812301158905
3.7599039999999997,0.7478005886077881
3.779896,0.7673509120941162
3.7999039999999997,0.8015640377998352
3.8199000000000005,0.8455523252487183
3.8399039999999998,0.8993157148361206
3.8598920000000003,1.0068426132202148
3.879904,1.089931607246399
3.8999040000000003,1.1925709247589111
3.919904,1.3245357275009155
3.9399040000000003,1.4467253684997559
3.959904,1.6177908182144165
3.9799040000000003,1.769305944442749
3.999904,1.9208210706710815
4.019904,2.08699893951416
4.039904,2.20918869972229
4.059904,2.346040964126587
4.079896,2.4535679817199707
4.099904,2.5757575035095215
4.119896,2.668621778488159
4.1399040000000005,2.7663733959198
4.159896,2.8347995281219482
4.1799040000000005,2.8934507369995117
4.199896,2.927663803100586
4.2199040000000005,2.956989288330078
4.239904,2.9814271926879883
4.259904,2.9765396118164062
4.279904,2.93743896484375
4.299904,2.917888641357422
4.319904,2.8787879943847656
4.339904,2.820136785507202
4.359904,2.7419354915618896
4.3798960000000005,2.658846616744995
4.399904,2.5708699226379395
4.4198960000000005,2.4486804008483887
4.439904,2.346040964126587
4.459904,2.223851442337036
4.479904,2.1163244247436523
4.499896,1.9599218368530273
4.519904,1.823069453239441
4.539904,1.6764417886734009
4.559904,1.5493645668029785
4.579904,1.392961859703064
4.599904,1.2952101230621338
4.619904,1.1779080629348755
4.6399040000000005,1.089931607246399
4.6599,1.021505355834961
4.6799040000000005,0.9286412596702576
4.699904,0.8797653913497925
4.719896,0.8504399061203003
4.739912,0.8260019421577454
4.759896,0.8260019421577454
4.779904,0.8308895230293274
4.799896,0.8651026487350464
4.819904,0.8895405530929565
4.839896,0.9677419066429138
4.8599,1.026392936706543
4.879904,1.099706768989563
4.899904,1.1779080629348755
4.919904,1.2903225421905518
4.939904,1.392961859703064
4.959904,1.5151515007019043
4.979904,1.6715542078018188
4.999904,1.7986314296722412
5.019896,1.9403715133666992
5.039904,2.091886520385742
5.059896,2.199413537979126
5.079904,2.3216030597686768
5.099904,2.4144673347473145
5.119904,2.5366568565368652
5.139896,2.6099705696105957
5.159904,2.6881721019744873
5.1799040000000005,2.7565982341766357
5.199904,2.810361623764038
5.219904,2.8445746898651123
5.239904,2.8592374324798584
5.259904,2.8739001750946045
5.279904,2.8494622707366943
5.299904,2.8347995281219482
5.319904,2.805474042892456
5.339904,2.7419354915618896
5.359896,2.6881721019744873
5.379904,2.6197457313537598
5.399896,2.5366568565368652
5.419904,2.4389052391052246
5.439896,2.355816125869751
5.459904,2.2434017658233643
5.479896,2.1456501483917236
5.499904,2.0234603881835938
5.519904,1.8914955854415894
5.539904,1.754643201828003
5.559904,1.6373411417007446
5.579904,1.4956011772155762
5.599904,1.388074278831482
5.619904,1.3049852848052979
5.6399040000000005,1.2023460865020752
5.659896,1.1290322542190552
5.679904,1.0654937028884888
5.699896,1.021505355834961
5.719904,0.9775171279907227
5.7399000000000004,0.9335288405418396
5.759904,0.9237536787986755
5.779896,0.9286412596702576
5.799904,0.9872922897338867
5.8199,1.016617774963379
5.839904,1.0508308410644531
5.859904,1.109481930732727
5.879904,1.1681329011917114
5.899904,1.2463343143463135
5.919904,1.3391984701156616
5.939904,1.4320625066757202
5.959904,1.5640273094177246
5.979904,1.681329369544983
5.999896,1.7888562679290771
6.019904,1.9208210706710815
6.039896,2.057673454284668
6.059904,2.1554253101348877
6.079896,2.2580645084381104
6.099904,2.365591287612915
6.119896,2.4389052391052246
6.139904,2.531769275665283
6.159904,2.5953078269958496
6.179904,2.649071455001831
6.199904,2.6979472637176514
6.219904,2.7223851680755615
6.239904,2.7565982341766357
6.259904,2.7614858150482178
6.279904,2.7272727489471436
6.299896,2.7126100063323975
6.319904,2.6881721019744873
6.339896,2.644183874130249
6.359904,2.5953078269958496
6.379904,2.521994113922119
6.399904,2.4437928199768066
6.419896,2.3802542686462402
6.439904,2.2971651554107666
6.459904,2.194525957107544
6.479904,2.1065492630004883
6.499904,1.9892473220825195
6.519904,1.8768328428268433
6.539904000000001,1.754643201828003
6.559904,1.6568914651870728
6.579904,1.5591397285461426
6.5999039999999995,1.4369500875473022
6.619903999999999,1.3538612127304077
6.639895999999999,1.2854349613189697
6.659904,1.2023460865020752
6.679896,1.1485825777053833
6.699903999999999,1.109481930732727
6.719895999999999,1.0801564455032349
6.739904,1.0606060028076172
6.759896,1.0606060028076172
6.7799000000000005,1.0606060028076172
6.799904000000001,1.099706768989563
6.819904,1.1290322542190552
6.839904,1.1632453203201294
6.859903999999999,1.2072336673736572
6.879904000000001,1.2903225421905518
6.899904,1.3538612127304077
6.919904,1.4369500875473022
6.939896,1.5200390815734863
6.959904000000001,1.6471163034439087
6.979895999999999,1.749755620956421
6.999896000000001,1.8670576810836792
7.0199039999999995,1.9599218368530273
7.039904000000001,2.082111358642578
7.059895999999999,2.170088052749634
7.079904,2.2580645084381104
7.0999039999999995,2.341153383255005
7.119903999999999,2.4095797538757324
7.1399040000000005,2.473118305206299
7.159904,2.5464320182800293
7.179904,2.5904202461242676
7.199903999999999,2.6148581504821777
7.2199040000000005,2.644183874130249
7.239904,2.653959035873413
7.259904,2.658846616744995
7.279896,2.624633312225342
7.299904000000001,2.6050829887390137
7.319896000000001,2.5757575035095215
7.339904,2.517106533050537
7.359896,2.4633431434631348
7.379904000000001,2.4095797538757324
7.399895999999999,2.346040964126587
7.419904,2.2629520893096924
7.439903999999999,2.189638376235962
7.459904000000001,2.1114368438720703
7.479904,2.0185728073120117
7.499904,1.9061583280563354
7.5199039999999995,1.823069453239441
7.539904000000001,1.7204301357269287
7.559904,1.6324535608291626
7.579896000000001,1.5493645668029785
7.5999039999999995,1.4418377876281738
7.619896,1.3734115362167358
7.639895999999999,1.3196481466293335
7.659904,1.2756597995758057
7.679904,1.2121212482452393
7.699896,1.1876832246780396
7.7199040000000005,1.1730204820632935
7.7399,1.1632453203201294
7.759904,1.1632453203201294
7.779903999999999,1.1925709247589111
7.799904000000001,1.2170088291168213
7.819904,1.2707722187042236
7.839904,1.3098728656768799
7.859903999999999,1.3587487936019897
7.879904000000001,1.4173997640609741
7.899904,1.485826015472412
7.9198960000000005,1.5933529138565063
7.939903999999999,1.6764417886734009
7.959896,1.759530782699585
7.979904,1.8670576810836792
7.999896000000001,1.9452590942382812
8.019903999999999,2.057673454284668
8.039895999999999,2.1260995864868164
8.059904,2.194525957107544
8.079903999999999,2.2678396701812744
8.099903999999999,2.341153383255005
8.119903999999998,2.3900294303894043
8.139904,2.4389052391052246
8.159904,2.468230724334717
8.179903999999999,2.512218952178955
8.199903999999998,2.5415444374084473
8.219895999999999,2.5562071800231934
8.239904,2.5562071800231934
8.259896,2.507331371307373
8.279903999999998,2.492668628692627
8.299904,2.4535679817199707
8.319904,2.4242424964904785
8.339896,2.3851418495178223
8.359903999999998,2.336265802383423
8.379904,2.2727272510528564
8.399904,2.204301118850708
8.419903999999999,2.1456501483917236
8.439903999999999,2.077223777770996
8.459904,1.9892473220825195
8.479904,1.9061583280563354
8.499903999999999,1.827957034111023
8.519903999999999,1.7350928783416748
8.539903999999998,1.6666666269302368
8.559895999999998,1.5982404947280884
8.579903999999999,1.5004887580871582
8.599896,1.4467253684997559
8.619903999999998,1.397849440574646
8.639895999999998,1.3538612127304077
8.659904,1.3294233083724976
8.679896,1.3049852848052979
8.699903999999998,1.2903225421905518
8.719904,1.2805473804473877
8.739904,1.2952101230621338
8.759903999999999,1.3196481466293335
8.779903999999998,1.3343108892440796
8.799904,1.3685239553451538
8.819904,1.40762460231781
8.839903999999999,1.451612949371338
8.859895999999999,1.5053763389587402
8.879904,1.5982404947280884
8.899895999999998,1.6617790460586548
8.919903999999999,1.7302052974700928
8.939903999999999,1.7986314296722412
8.959904,1.8914955854415894
8.979895999999998,1.9550342559814453
8.999903999999999,2.052785873413086
9.019903999999999,2.1163244247436523
9.039903999999998,2.170088052749634
9.059904,2.218963861465454
9.079903999999999,2.2922775745391846
9.099903999999999,2.336265802383423
9.119903999999998,2.370478868484497
9.139904,2.3949170112609863
9.159904,2.4144673347473145
9.179903999999999,2.4242424964904785
9.199895999999999,2.4389052391052246
9.219904,2.4242424964904785
9.239895999999998,2.4046921730041504
9.259903999999999,2.3851418495178223
9.279895999999999,2.360703706741333
9.299904,2.326490640640259
9.319895999999998,2.2922775745391846
9.339903999999999,2.2336266040802
9.359903999999998,2.189638376235962
9.379904,2.1358749866485596
9.399904,2.082111358642578
9.419903999999999,2.0136852264404297
9.439903999999999,1.9354838132858276
9.459904,1.8817204236984253
9.479904,1.8181818723678589
9.499896,1.7350928783416748
9.519903999999999,1.6764417886734009
9.539895999999999,1.6275659799575806
9.559904,1.5689150094985962
9.579903999999999,1.4956011772155762
9.599903999999999,1.461388111114502
9.619895999999999,1.4320625066757202
9.639904,1.40762460231781
9.659904,1.392961859703064
9.679903999999999,1.3782991170883179
9.699903999999998,1.3831866979599
9.719904,1.40762460231781
9.739904,1.4222873449325562
9.759903999999999,1.4467253684997559
9.779903999999998,1.476050853729248
9.799904,1.5151515007019043
9.819904,1.5933529138565063
9.839896,1.6324535608291626
9.859903999999998,1.6911046504974365
9.879895999999999,1.7448680400848389
9.899904,1.7986314296722412
9.919896,1.8719452619552612
9.939903999999999,1.9305962324142456
9.959895999999999,1.9892473220825195
9.979904,2.06256103515625
9.999903999999999,2.1114368438720703
10.019903999999999,2.1554253101348877
10.039903999999998,2.189638376235962
10.059904,2.228739023208618
10.079903999999999,2.2629520893096924
10.099903999999999,2.3020527362823486
10.119903999999998,2.3167154788970947
10.139895999999998,2.336265802383423
10.159904,2.336265802383423
10.179896,2.341153383255005
10.199903999999998,2.3167154788970947
10.219904,2.3069403171539307
10.239904,2.2776148319244385
10.259896,2.2434017658233643
10.279903999999998,2.214076280593872
10.299904,2.179863214492798
10.319904,2.1407625675201416
10.339903999999999,2.1065492630004883
10.359903999999998,2.057673454284668
10.379904,2.0039100646972656
10.399904,1.9403715133666992
10.419903999999999,1.8963831663131714
10.439903999999999,1.847507357597351
10.459903999999998,1.779081106185913
10.479895999999998,1.7350928783416748
10.499903999999999,1.6911046504974365
10.519896,1.6520038843154907
10.539903999999998,1.6177908182144165
10.559895999999998,1.5884653329849243
10.579903999999999,1.5591397285461426
10.599896,1.5249266624450684
10.619903999999998,1.4956011772155762
10.639904,1.4907135963439941
10.659904,1.4907135963439941
10.679903999999999,1.5151515007019043
10.699903999999998,1.5395894050598145
10.719904,1.5738025903701782
10.739904,1.5982404947280884
10.759903999999999,1.6324535608291626
10.779895999999999,1.6617790460586548
10.799904,1.6959922313690186
10.819895999999998,1.7350928783416748
10.839896,1.779081106185913
10.859903999999998,1.832844614982605
10.879904,1.8817204236984253
10.899895999999998,1.9208210706710815
10.919903999999999,1.9648094177246094
10.939903999999999,2.0234603881835938
10.959903999999998,2.067448616027832
10.979904,2.1016616821289062
10.999903999999999,2.1358749866485596
11.019903999999999,2.1603128910064697
11.039903999999998,2.18475079536438
11.059904,2.194525957107544
11.079903999999999,2.214076280593872
11.099903999999999,2.223851442337036
11.119895999999999,2.228739023208618
11.139904,2.228739023208618
11.159895999999998,2.204301118850708
11.179903999999999,2.194525957107544
11.199895999999999,2.18475079536438
11.219904,2.1652004718780518
11.239895999999998,2.1456501483917236
11.259903999999999,2.1212120056152344
11.279903999999998,2.096774101257324
11.299904,2.057673454284668
11.319904,2.0136852264404297
11.339903999999999,1.9648094177246094
11.359903999999998,1.9305962324142456
11.379903999999998,1.8963831663131714
11.399904,1.8670576810836792
11.419896,1.823069453239441
11.439903999999999,1.774193525314331
11.459895999999999,1.7448680400848389
11.479895999999998,1.7155425548553467
11.499903999999999,1.6911046504974365
11.519903999999999,1.6715542078018188
11.539895999999999,1.6520038843154907
11.559904,1.6373411417007446
11.579903999999999,1.6275659799575806
11.599903999999999,1.6275659799575806
11.619903999999998,1.6324535608291626
11.639904,1.6520038843154907
11.659904,1.6666666269302368
11.679903999999999,1.6764417886734009
11.699903999999998,1.6911046504974365
11.719904,1.7155425548553467
11.739904,1.7350928783416748
11.759896,1.769305944442749
11.779903999999998,1.7888562679290771
11.799895999999999,1.837732195854187
11.819904,1.8670576810836792
11.839896,1.8963831663131714
11.859903999999998,1.9257086515426636
11.879895999999999,1.9550342559814453
11.899904,1.9990224838256836
11.919903999999999,2.033235549926758
11.939903999999999,2.052785873413086
11.959903999999998,2.082111358642578
11.979904,2.096774101257324
11.999903999999999,2.1163244247436523
12.019903999999999,2.1212120056152344
12.039903999999998,2.1309874057769775
12.059895999999998,2.1358749866485596
12.079903999999999,2.1407625675201416
12.099896,2.1407625675201416
12.119903999999998,2.1212120056152344
12.139904,2.1016616821289062
12.159904,2.1016616821289062
12.179896,2.082111358642578
12.199903999999998,2.067448616027832
12.219904,2.047898292541504
12.239904,2.0136852264404297
12.259903999999999,1.9892473220825195
12.279903999999998,1.9550342559814453
12.299904,1.9305962324142456
12.319904,1.9110459089279175
12.339903999999999,1.8914955854415894
12.359903999999998,1.8719452619552612
12.379903999999998,1.847507357597351
12.399895999999998,1.827957034111023
12.419903999999999,1.7937438488006592
12.439896,1.774193525314331
12.459903999999998,1.759530782699585
12.479895999999998,1.749755620956421
12.499903999999999,1.7399804592132568
12.519896,1.7350928783416748
12.539903999999998,1.7253177165985107
12.559904,1.7302052974700928
12.579903999999999,1.7399804592132568
12.599903999999999,1.759530782699585
12.619903999999998,1.774193525314331
