Time,accX,accY,accZ,wx,wy,wz
3.7600000000000002,2628.0,3708.0,16858.0,50.0,186.0,-1917.0
3.7700080000000002,5762.0,8968.0,12017.0,4604.0,4437.0,-2672.0
3.780008,2122.0,11486.0,13879.0,10272.0,6741.0,-4631.0
3.790008,2680.0,9158.0,14581.0,12661.0,7349.0,-5014.0
3.800004,2081.0,9946.0,16215.0,13321.0,5458.0,-4322.0
3.81,-1766.0,7343.0,16764.0,16662.0,5260.0,-3927.0
3.8200039999999995,-97.0,9807.0,14496.0,18961.0,4510.0,-3537.0
3.830004,1042.0,13402.0,13541.0,19433.0,1729.0,-775.0
3.840004,-1022.0,11811.0,12557.0,20160.0,828.0,1829.0
3.85,1144.0,13621.0,11691.0,21738.0,1152.0,3585.0
3.8600119999999998,863.0,11990.0,9775.0,23045.0,1421.0,5083.0
3.870008,879.0,10739.0,9180.0,21948.0,2228.0,3541.0
3.880004,1143.0,11726.0,7504.0,17935.0,1063.0,1105.0
3.89,930.0,13160.0,7355.0,15911.0,854.0,-608.0
3.900008,1523.0,13440.0,6493.0,14125.0,354.0,-1746.0
3.910008,579.0,14776.0,3720.0,9713.0,-803.0,-2298.0
3.9200000000000004,730.0,15322.0,3731.0,4628.0,-1379.0,-2502.0
3.93,1169.0,14732.0,5541.0,1998.0,-1085.0,-2881.0
3.9400039999999996,132.0,15141.0,7697.0,4348.0,730.0,-2780.0
3.950008,-566.0,15878.0,7318.0,7789.0,2203.0,-2141.0
3.9600079999999998,-64.0,15489.0,6228.0,8283.0,2393.0,-1568.0
3.97,-123.0,15329.0,6047.0,8769.0,43.0,-105.0
3.98,-68.0,15374.0,5739.0,10028.0,57.0,-115.0
3.990008,-91.0,15493.0,4435.0,10798.0,-20.0,-134.0
4.000004000000001,-101.0,15616.0,3557.0,11118.0,-37.0,-144.0
4.01,166.0,15903.0,2047.0,10613.0,-97.0,-199.0
4.020004,-25.0,16059.0,1090.0,8305.0,-102.0,-91.0
4.030011999999999,-53.0,16138.0,1064.0,6282.0,-105.0,-43.0
4.040008,-59.0,16122.0,1509.0,4779.0,-108.0,-27.0
4.0500039999999995,-28.0,16141.0,1769.0,4214.0,-105.0,-29.0
4.060003999999999,-78.0,16094.0,2104.0,4914.0,-102.0,-36.0
4.070003999999999,-133.0,16002.0,1384.0,6382.0,-65.0,-55.0
4.080007999999999,-149.0,16327.0,-741.0,5521.0,-72.0,-23.0
4.090007999999999,-118.0,16339.0,-689.0,3411.0,-44.0,24.0
4.100004,-113.0,16322.0,-661.0,1532.0,-3.0,43.0
4.109999999999999,-98.0,16314.0,-431.0,-342.0,10.0,53.0
4.120008,-84.0,16276.0,105.0,-1640.0,32.0,59.0
4.130008,-54.0,16192.0,1530.0,-1355.0,29.0,42.0
4.140000000000001,-70.0,16195.0,1188.0,-433.0,30.0,14.0
4.15,-124.0,16311.0,274.0,-1450.0,33.0,25.0
4.1600079999999995,-80.0,16183.0,1194.0,-1834.0,11.0,49.0
4.170007999999999,-127.0,16219.0,928.0,-1520.0,-6.0,62.0
4.18,-107.0,16202.0,1120.0,-2026.0,-28.0,86.0
4.190004,-121.0,16114.0,2327.0,-1077.0,-21.0,73.0
4.200008,-112.0,16156.0,1745.0,89.0,-25.0,52.0
4.210008,-86.0,16141.0,1679.0,888.0,-26.0,39.0
4.220003999999999,-74.0,16169.0,1220.0,1221.0,-22.0,27.0
4.23,-62.0,16260.0,919.0,913.0,-28.0,35.0
4.2400079999999996,-59.0,16186.0,1068.0,749.0,-26.0,33.0
4.250007999999999,-111.0,16216.0,716.0,912.0,-21.0,29.0
4.260004,-35.0,16207.0,1052.0,301.0,-14.0,30.0
4.270004,-58.0,16189.0,1442.0,828.0,-11.0,16.0
4.279999999999999,-97.0,16242.0,905.0,1075.0,-13.0,20.0
4.290004,-99.0,16200.0,627.0,677.0,-24.0,30.0
4.300008,-106.0,16257.0,799.0,373.0,-32.0,42.0
4.3100000000000005,-84.0,16255.0,874.0,279.0,-45.0,46.0
4.32,-85.0,16210.0,894.0,274.0,-52.0,50.0
4.330007999999999,-87.0,16256.0,668.0,191.0,-57.0,50.0
4.340004,-60.0,16187.0,962.0,21.0,-46.0,46.0
4.35,-47.0,16190.0,1082.0,382.0,-29.0,37.0
4.359999999999999,-99.0,16236.0,581.0,356.0,-21.0,35.0
4.370008,-59.0,16215.0,772.0,188.0,-12.0,32.0
4.380008,-92.0,16243.0,701.0,105.0,-10.0,36.0
4.390000000000001,-129.0,16236.0,457.0,-239.0,-17.0,43.0
4.4,-126.0,16289.0,409.0,-828.0,-17.0,61.0
4.4100079999999995,-102.0,16275.0,530.0,-1483.0,-10.0,71.0
4.420007999999999,-83.0,16269.0,477.0,-2068.0,-4.0,79.0
4.430007999999999,-103.0,16211.0,1139.0,-2619.0,1.0,89.0
4.4399999999999995,-62.0,16122.0,2069.0,-1569.0,15.0,70.0
4.449999999999999,-96.0,16107.0,2023.0,-360.0,4.0,48.0
4.460008,-80.0,16206.0,1589.0,390.0,-2.0,32.0
4.470003999999999,-46.0,16234.0,1468.0,802.0,-14.0,29.0
4.479996,-75.0,16197.0,1018.0,693.0,-19.0,38.0
4.490004000000001,-66.0,16242.0,863.0,323.0,-19.0,40.0
4.5000160000000005,-93.0,16193.0,937.0,-293.0,-18.0,57.0
4.510007999999999,-89.0,16184.0,1134.0,-716.0,-16.0,60.0
4.520004,-78.0,16197.0,1562.0,-509.0,-17.0,62.0
4.529999999999999,-72.0,16171.0,1883.0,-193.0,-17.0,51.0
4.540004,-25.0,16071.0,2330.0,1047.0,-14.0,28.0
4.550008,-85.0,16172.0,1787.0,2449.0,-31.0,4.0
4.5600000000000005,-121.0,16232.0,1014.0,2750.0,-38.0,6.0
4.57,-89.0,16197.0,394.0,2360.0,-43.0,9.0
4.580004000000001,-82.0,16311.0,68.0,1404.0,-39.0,26.0
4.590007999999999,-148.0,16260.0,251.0,425.0,-37.0,50.0
4.600008000000001,-125.0,16223.0,642.0,-138.0,-24.0,44.0
4.609999999999999,-122.0,16204.0,1087.0,34.0,-22.0,47.0
4.619999999999999,-130.0,16207.0,1111.0,371.0,-26.0,34.0
4.630008,-85.0,16210.0,1096.0,911.0,-42.0,33.0
4.640003999999999,-75.0,16243.0,665.0,1096.0,-58.0,28.0
4.65,-84.0,16229.0,377.0,766.0,-54.0,35.0
4.660004000000001,-109.0,16277.0,367.0,321.0,-43.0,51.0
4.670012,-51.0,16255.0,427.0,-229.0,-27.0,50.0
4.680007999999999,-105.0,16220.0,627.0,-360.0,-5.0,45.0
4.6899999999999995,-89.0,16224.0,660.0,-521.0,0.0,47.0
4.700004,-97.0,16183.0,926.0,-483.0,-4.0,52.0
4.710008,-106.0,16249.0,800.0,-338.0,-9.0,51.0
4.720008,-96.0,16192.0,578.0,-566.0,-13.0,52.0
4.730008,-88.0,16237.0,747.0,-762.0,-14.0,56.0
4.740004000000001,-74.0,16235.0,808.0,-817.0,-18.0,58.0
4.750004000000001,-96.0,16225.0,1020.0,-752.0,-19.0,58.0
4.760007999999999,-80.0,16177.0,1046.0,-602.0,-23.0,65.0
4.770008000000001,-122.0,16135.0,1612.0,143.0,-24.0,47.0
4.780004,-75.0,16213.0,1088.0,899.0,-26.0,39.0
4.789999999999999,-160.0,16244.0,770.0,808.0,-36.0,43.0
4.800008,-72.0,16217.0,952.0,900.0,-29.0,37.0
4.810008,-87.0,16226.0,819.0,1046.0,-23.0,26.0
4.819996,-91.0,16243.0,643.0,1018.0,-26.0,27.0
4.830004000000001,-75.0,16236.0,444.0,689.0,-23.0,28.0
4.840007999999999,-46.0,16254.0,410.0,225.0,-16.0,43.0
4.850008000000001,-36.0,16228.0,797.0,219.0,-18.0,42.0
4.860004,-62.0,16207.0,554.0,171.0,-23.0,49.0
4.869999999999999,-87.0,16233.0,714.0,19.0,-22.0,52.0
4.880008,-71.0,16227.0,1054.0,322.0,-15.0,36.0
4.890003999999999,-64.0,16262.0,385.0,461.0,-22.0,39.0
4.900008,-63.0,16309.0,-31.0,-320.0,-17.0,57.0
4.91,-62.0,16264.0,147.0,-1429.0,-6.0,72.0
4.92,-74.0,16264.0,642.0,-1996.0,2.0,74.0
4.930004,-91.0,16206.0,846.0,-2097.0,2.0,75.0
4.9399999999999995,-82.0,16200.0,1072.0,-2168.0,-1.0,78.0
4.949999999999999,-86.0,16162.0,1444.0,-1817.0,-11.0,75.0
4.959999999999999,-84.0,16149.0,1497.0,-1327.0,-18.0,61.0
4.970008,-72.0,16216.0,1282.0,-1033.0,-18.0,56.0
4.980008,-88.0,16201.0,1229.0,-1001.0,-17.0,62.0
4.99,-75.0,16258.0,1027.0,-1389.0,-4.0,65.0
5.0,-80.0,16184.0,1482.0,-1682.0,0.0,68.0
5.010007999999999,-75.0,16175.0,1789.0,-1526.0,3.0,68.0
5.020008000000001,-33.0,16209.0,1631.0,-1128.0,7.0,54.0
5.029999999999999,-63.0,16150.0,2211.0,-667.0,-5.0,55.0
5.039999999999999,-61.0,16137.0,1907.0,-197.0,-13.0,42.0
5.050008,-61.0,16146.0,1685.0,89.0,-18.0,45.0
5.060008,-65.0,16150.0,1709.0,129.0,-24.0,43.0
5.070003999999999,-68.0,16212.0,1470.0,-72.0,-19.0,40.0
5.080004000000001,-81.0,16192.0,1510.0,-310.0,-17.0,56.0
5.09,-70.0,16174.0,1803.0,-403.0,-13.0,51.0
5.100008000000001,-95.0,16157.0,1758.0,-195.0,-14.0,51.0
5.1100080000000005,-117.0,16150.0,1686.0,-147.0,-14.0,52.0
5.120004,-93.0,16177.0,1891.0,54.0,-12.0,40.0
5.129999999999999,-95.0,16138.0,1811.0,293.0,-21.0,42.0
5.1400120000000005,-101.0,16143.0,1956.0,596.0,-29.0,36.0
5.150008,-89.0,16195.0,1901.0,1036.0,-26.0,30.0
5.16,-86.0,16233.0,1544.0,1041.0,-31.0,29.0
5.17,-103.0,16173.0,1583.0,959.0,-27.0,35.0
5.180007999999999,-74.0,16239.0,1305.0,908.0,-24.0,36.0
5.190008000000001,-94.0,16169.0,1517.0,813.0,-30.0,35.0
5.200004,-101.0,16184.0,1446.0,820.0,-21.0,33.0
5.209999999999999,-99.0,16205.0,1253.0,793.0,-29.0,36.0
5.220003999999999,-72.0,16260.0,1024.0,217.0,-29.0,44.0
5.230008,-46.0,16215.0,1412.0,26.0,-20.0,47.0
5.2400079999999996,-33.0,16148.0,1547.0,331.0,-16.0,36.0
5.25,-74.0,16204.0,1106.0,206.0,-21.0,45.0
5.26,-62.0,16229.0,1126.0,-197.0,-17.0,51.0
5.270008000000001,-76.0,16198.0,1313.0,-438.0,-9.0,54.0
5.2800080000000005,-104.0,16222.0,1400.0,-421.0,-18.0,54.0
5.289999999999999,-106.0,16175.0,1578.0,-225.0,-19.0,44.0
5.3000039999999995,-122.0,16204.0,1636.0,206.0,-21.0,46.0
5.310012,-71.0,16188.0,1339.0,214.0,-22.0,46.0
5.320003999999999,-82.0,16227.0,1292.0,64.0,-24.0,50.0
5.330004000000001,-58.0,16211.0,1380.0,-30.0,-21.0,53.0
5.340004,-69.0,16190.0,1339.0,-127.0,-16.0,51.0
5.350004,-84.0,16221.0,1465.0,-197.0,-16.0,41.0
5.3600080000000005,-54.0,16192.0,1843.0,182.0,-16.0,37.0
5.370008,-65.0,16148.0,1586.0,620.0,-23.0,32.0
5.379999999999999,-87.0,16158.0,1610.0,841.0,-34.0,31.0
5.389996,-102.0,16188.0,1215.0,889.0,-38.0,31.0
5.400008,-53.0,16223.0,1054.0,584.0,-24.0,35.0
5.4100079999999995,-101.0,16226.0,1290.0,342.0,-21.0,41.0
5.42,-68.0,16180.0,1413.0,506.0,-26.0,39.0
5.43,-97.0,16190.0,1321.0,675.0,-26.0,34.0
5.440008000000001,-80.0,16202.0,1468.0,905.0,-26.0,28.0
5.450008,-101.0,16200.0,1137.0,1124.0,-32.0,31.0
5.459999999999999,-81.0,16251.0,759.0,730.0,-28.0,32.0
5.470000000000001,-99.0,16245.0,799.0,296.0,-20.0,37.0
5.480008,-122.0,16264.0,733.0,-114.0,-15.0,52.0
5.4900079999999996,-124.0,16231.0,944.0,-455.0,-8.0,55.0
5.500004000000001,-105.0,16195.0,1170.0,-526.0,-10.0,50.0
5.51,-91.0,16180.0,1238.0,-318.0,-17.0,46.0
5.520008000000001,-82.0,16201.0,1056.0,-247.0,-21.0,51.0
5.5300080000000005,-87.0,16215.0,1162.0,-373.0,-19.0,52.0
5.540004,-103.0,16230.0,1273.0,-236.0,-22.0,49.0
5.5500039999999995,-65.0,16198.0,1150.0,-255.0,-20.0,54.0
5.5600000000000005,-67.0,16190.0,1355.0,-292.0,-18.0,52.0
5.570003999999999,-89.0,16160.0,1548.0,228.0,-15.0,39.0
5.580007999999999,-74.0,16202.0,1082.0,392.0,-14.0,38.0
5.59,-99.0,16215.0,960.0,85.0,-17.0,45.0
5.6,-65.0,16179.0,1416.0,28.0,-11.0,39.0
5.6100080000000005,-74.0,16191.0,1293.0,292.0,-22.0,38.0
5.620004,-94.0,16223.0,1117.0,113.0,-18.0,43.0
5.629999999999999,-81.0,16186.0,1619.0,358.0,-25.0,42.0
5.639996,-72.0,16210.0,1194.0,741.0,-28.0,39.0
5.650008,-112.0,16178.0,1081.0,721.0,-28.0,34.0
5.6600079999999995,-95.0,16206.0,1171.0,868.0,-23.0,25.0
5.67,-94.0,16230.0,876.0,896.0,-21.0,30.0
5.68,-110.0,16269.0,663.0,567.0,-22.0,40.0
5.690008000000001,-62.0,16232.0,731.0,72.0,-28.0,46.0
5.700008,-86.0,16205.0,835.0,-192.0,-25.0,53.0
5.710008,-69.0,16209.0,845.0,-391.0,-25.0,51.0
5.720000000000001,-71.0,16247.0,991.0,-545.0,-22.0,53.0
5.73,-58.0,16180.0,1316.0,-412.0,-17.0,50.0
5.7400079999999996,-93.0,16192.0,1435.0,-96.0,-15.0,44.0
5.750007999999999,-76.0,16180.0,1478.0,535.0,-16.0,39.0
5.76,-103.0,16196.0,1060.0,843.0,-19.0,32.0
5.77,-91.0,16239.0,896.0,734.0,-27.0,38.0
5.780011999999999,-102.0,16236.0,761.0,436.0,-28.0,46.0
5.790008,-64.0,16265.0,771.0,209.0,-29.0,46.0
5.8000039999999995,-88.0,16247.0,600.0,-149.0,-28.0,45.0
5.8100000000000005,-49.0,16228.0,948.0,-436.0,-16.0,49.0
5.820008,-82.0,16228.0,1068.0,-304.0,-13.0,49.0
5.830007999999999,-113.0,16234.0,1064.0,-242.0,-14.0,48.0
5.840004,-101.0,16212.0,1001.0,-179.0,-18.0,46.0
5.85,-99.0,16226.0,1145.0,-48.0,-17.0,46.0
5.860004,-32.0,16182.0,1198.0,274.0,-24.0,39.0
5.870004,-99.0,16241.0,913.0,426.0,-24.0,38.0
5.880008,-86.0,16225.0,798.0,249.0,-26.0,46.0
5.890000000000001,-105.0,16225.0,831.0,39.0,-26.0,52.0
5.900003999999999,-87.0,16220.0,799.0,-208.0,-24.0,49.0
5.910004000000001,-65.0,16193.0,1091.0,-371.0,-17.0,49.0
5.9200040000000005,-65.0,16203.0,1267.0,36.0,-17.0,47.0
5.93,-76.0,16197.0,1225.0,293.0,-14.0,42.0
5.940004,-98.0,16201.0,950.0,457.0,-17.0,41.0
5.950011999999999,-74.0,16268.0,868.0,330.0,-24.0,47.0
5.960008,-110.0,16219.0,839.0,170.0,-19.0,46.0
5.970000000000001,-58.0,16204.0,772.0,-30.0,-26.0,48.0
5.980003999999999,-65.0,16183.0,958.0,-199.0,-27.0,47.0
5.9900079999999996,-45.0,16253.0,927.0,-273.0,-23.0,51.0
6.000007999999999,-119.0,16235.0,898.0,-417.0,-25.0,57.0
6.010007999999999,-63.0,16201.0,1402.0,-259.0,-16.0,51.0
6.020004,-83.0,16219.0,1240.0,217.0,-16.0,38.0
6.030004,-60.0,16224.0,1175.0,480.0,-16.0,37.0
6.040008,-81.0,16202.0,1013.0,622.0,-19.0,40.0
6.050008,-106.0,16248.0,738.0,453.0,-22.0,40.0
6.060003999999999,-82.0,16253.0,850.0,177.0,-21.0,43.0
6.07,-94.0,16232.0,1009.0,111.0,-31.0,46.0
6.080007999999999,-83.0,16172.0,1204.0,429.0,-34.0,41.0
6.090007999999999,-105.0,16194.0,725.0,416.0,-36.0,44.0
6.100004,-67.0,16266.0,768.0,157.0,-23.0,43.0
6.109999999999999,-89.0,16246.0,745.0,-65.0,-21.0,51.0
6.120004,-95.0,16214.0,931.0,-171.0,-12.0,51.0
6.130008,-83.0,16235.0,918.0,-190.0,-9.0,53.0
6.140000000000001,-74.0,16217.0,984.0,-179.0,-17.0,47.0
6.15,-86.0,16241.0,884.0,-227.0,-24.0,49.0
6.1600079999999995,-79.0,16193.0,1077.0,-119.0,-27.0,46.0
6.170007999999999,-94.0,16211.0,1026.0,63.0,-26.0,40.0
6.180007999999999,-59.0,16210.0,1032.0,181.0,-29.0,46.0
6.1899999999999995,-59.0,16190.0,1114.0,359.0,-24.0,43.0
6.199999999999999,-117.0,16243.0,825.0,455.0,-22.0,40.0
6.210004,-105.0,16242.0,725.0,294.0,-20.0,45.0
6.220003999999999,-61.0,16246.0,928.0,44.0,-20.0,53.0
6.23,-55.0,16226.0,1029.0,176.0,-17.0,44.0
6.24,-103.0,16251.0,688.0,-6.0,-18.0,45.0
6.250007999999999,-106.0,16330.0,560.0,-819.0,-2.0,62.0
6.260007999999999,-69.0,16196.0,1158.0,-843.0,3.0,57.0
6.27,-86.0,16216.0,1145.0,-372.0,-17.0,50.0
6.279999999999999,-105.0,16231.0,1053.0,-193.0,-8.0,50.0
6.290008,-90.0,16224.0,1075.0,-139.0,-10.0,42.0
6.300008,-36.0,16185.0,1076.0,-43.0,-24.0,49.0
6.3100000000000005,-88.0,16208.0,1031.0,-11.0,-27.0,51.0
6.32,-78.0,16246.0,820.0,-207.0,-20.0,57.0
6.330007999999999,-64.0,16210.0,872.0,-602.0,-12.0,58.0
6.340007999999999,-79.0,16199.0,1292.0,-581.0,-10.0,51.0
6.350007999999999,-93.0,16222.0,1351.0,-316.0,-11.0,51.0
6.359999999999999,-75.0,16182.0,1246.0,-112.0,-18.0,43.0
6.369999999999999,-103.0,16195.0,1204.0,36.0,-8.0,35.0
6.380008,-81.0,16245.0,1064.0,17.0,-14.0,43.0
6.390008,-91.0,16200.0,1211.0,39.0,-12.0,43.0
6.400003999999999,-128.0,16253.0,910.0,-62.0,-22.0,47.0
6.41,-83.0,16226.0,1023.0,-371.0,-20.0,53.0
6.420016,-94.0,16213.0,1161.0,-429.0,-17.0,49.0
6.430007999999999,-77.0,16206.0,1354.0,-375.0,-5.0,49.0
6.4399999999999995,-67.0,16175.0,1479.0,12.0,-24.0,48.0
6.449999999999999,-62.0,16176.0,1140.0,186.0,-20.0,46.0
6.460008,-106.0,16208.0,1041.0,-52.0,-19.0,53.0
6.470003999999999,-109.0,16209.0,1207.0,-83.0,-24.0,49.0
6.48,-77.0,16256.0,1160.0,-22.0,-19.0,42.0
6.490003999999999,-83.0,16229.0,1105.0,-164.0,-19.0,49.0
6.5,-84.0,16227.0,1082.0,-417.0,-12.0,46.0
6.510004,-86.0,16188.0,1248.0,-639.0,-17.0,56.0
6.520008000000001,-77.0,16206.0,1455.0,-535.0,-20.0,54.0
6.529999999999999,-73.0,16157.0,1388.0,-400.0,-18.0,48.0
6.539999999999999,-88.0,16219.0,1310.0,-420.0,-22.0,55.0
6.550008,-42.0,16167.0,1610.0,-202.0,-19.0,55.0
6.560008,-103.0,16171.0,1394.0,76.0,-24.0,49.0
6.5699999999999985,-74.0,16217.0,1082.0,-143.0,-16.0,56.0
6.580003999999999,-128.0,16207.0,1404.0,-449.0,0.0,62.0
6.590012,-368.0,16480.0,865.0,-92.0,307.0,295.0
6.600007999999999,-66.0,16198.0,1392.0,433.0,1559.0,180.0
6.609999999999999,-144.0,16225.0,1679.0,317.0,1139.0,118.0
6.620004,-216.0,16312.0,1393.0,112.0,846.0,243.0
6.630008,-245.0,16357.0,1414.0,-128.0,563.0,413.0
6.640008,-310.0,16433.0,1425.0,-138.0,142.0,709.0
6.650008,-421.0,16510.0,2191.0,-331.0,-260.0,1167.0
6.660003999999999,-166.0,16358.0,1447.0,-576.0,-1334.0,1476.0
6.67,-41.0,16437.0,1056.0,-935.0,-1516.0,1630.0
6.680007999999999,0.0,16369.0,1809.0,-1805.0,-2372.0,1836.0
6.690007999999999,300.0,16118.0,2230.0,-1194.0,-2458.0,1924.0
6.700004,112.0,16811.0,2103.0,-346.0,-2663.0,2224.0
6.709999999999999,5909.0,18143.0,13276.0,-22671.0,4548.0,5103.0
6.720008,540.0,15985.0,5829.0,-28834.0,6666.0,7333.0
6.730008,1116.0,16507.0,3689.0,-29397.0,7486.0,10019.0
6.740003999999999,2751.0,15990.0,-238.0,-22155.0,5860.0,10728.0
6.750003999999999,2189.0,17332.0,6569.0,-17448.0,6222.0,10776.0
6.760007999999999,2635.0,17115.0,6668.0,-14928.0,5908.0,8835.0
6.770007999999999,2790.0,15558.0,8046.0,-11509.0,3614.0,9360.0
6.780004,3425.0,14105.0,8915.0,-10122.0,2288.0,9089.0
6.789999999999999,2859.0,13817.0,10113.0,-10940.0,1569.0,8882.0
6.800008,2946.0,13610.0,10445.0,-11158.0,671.0,9480.0
6.810008,2654.0,12161.0,10193.0,-8773.0,-1264.0,9142.0
6.820003999999999,3021.0,12201.0,9513.0,-4888.0,-4385.0,6281.0
6.830003999999999,3685.0,11168.0,11183.0,-2572.0,-6069.0,5185.0
6.84,4365.0,11291.0,11123.0,-1276.0,-4957.0,5513.0
6.850007999999999,4491.0,11590.0,10587.0,1267.0,-4263.0,5638.0
6.860007999999999,5163.0,10460.0,10023.0,2258.0,-3386.0,5694.0
6.869999999999999,4920.0,9933.0,9756.0,3291.0,-2339.0,5048.0
6.880004,5642.0,9658.0,9662.0,4920.0,-1420.0,4423.0
6.890011999999999,4526.0,9209.0,8718.0,5506.0,-1447.0,5360.0
6.900008,5240.0,8892.0,8068.0,4006.0,-2170.0,6549.0
6.91,6590.0,8624.0,8448.0,2598.0,-4101.0,8892.0
6.92,7778.0,8995.0,8893.0,1035.0,-4804.0,9143.0
6.930007999999999,9042.0,10588.0,8717.0,728.0,-5360.0,9181.0
6.940004,11537.0,4503.0,3743.0,10481.0,-13073.0,15889.0
6.949999999999999,9484.0,13122.0,4071.0,-1636.0,-6406.0,-1022.0
6.959999999999999,15860.0,154.0,6635.0,-154.0,-5246.0,9175.0
6.970008,12838.0,9601.0,4879.0,-378.0,-9847.0,13288.0
6.980008,12219.0,9981.0,5641.0,3708.0,-10969.0,16389.0
6.990003999999999,11732.0,9271.0,5710.0,7337.0,-9688.0,20290.0
7.000003999999999,11179.0,8908.0,6131.0,13229.0,-8852.0,19686.0
7.01,9457.0,7846.0,13939.0,18916.0,-4100.0,15853.0
7.020007999999999,13493.0,6454.0,3755.0,22181.0,-1125.0,19171.0
7.030007999999999,13045.0,11682.0,874.0,26486.0,3464.0,16490.0
7.040004,13374.0,8768.0,-4336.0,24059.0,3867.0,14197.0
7.049999999999999,13922.0,9126.0,62.0,16996.0,6941.0,10297.0
7.060011999999999,13842.0,8679.0,4204.0,19177.0,3573.0,7698.0
7.070008,15959.0,3680.0,3046.0,9282.0,3351.0,8806.0
7.080003999999999,15368.0,11966.0,7845.0,-8115.0,6150.0,7549.0
7.09,14536.0,3904.0,5344.0,-15345.0,2800.0,9798.0
7.100007999999999,19306.0,2499.0,1.0,-7950.0,2902.0,10651.0
7.110007999999999,13857.0,2559.0,8914.0,92.0,5755.0,11657.0
7.120004,11270.0,1442.0,4359.0,1943.0,5605.0,15457.0
7.129999999999999,12006.0,3375.0,5403.0,-2046.0,6381.0,12785.0
7.140003999999999,12070.0,4557.0,7208.0,-2787.0,4429.0,9338.0
7.150003999999999,12715.0,2235.0,4194.0,-1843.0,5667.0,7104.0
7.1600079999999995,13531.0,2819.0,2892.0,-158.0,5427.0,5325.0
7.17,15332.0,2941.0,3798.0,542.0,2675.0,4210.0
7.1800039999999985,15566.0,3285.0,5416.0,-138.0,-180.0,5037.0
7.190004,16067.0,3264.0,6766.0,-2628.0,-2917.0,3899.0
7.200004,17945.0,2574.0,4800.0,-1772.0,-5950.0,159.0
7.210004,15648.0,3159.0,3461.0,-705.0,-6353.0,-1642.0
7.220003999999999,12874.0,2098.0,10321.0,-9757.0,-2153.0,2705.0
7.230015999999999,15975.0,2667.0,6421.0,-8810.0,-5923.0,3999.0
7.2400079999999996,16077.0,-1261.0,5496.0,-6604.0,-5824.0,3667.0
7.25,16721.0,-581.0,5794.0,-3192.0,-4938.0,2567.0
7.260003999999999,15433.0,59.0,5319.0,-2674.0,-6029.0,2083.0
7.270007999999999,19300.0,-2012.0,4886.0,-797.0,-8069.0,993.0
7.280004,15731.0,2775.0,6835.0,-1004.0,-10231.0,117.0
7.289995999999999,15155.0,1510.0,4617.0,-7557.0,-9991.0,-416.0
7.3000039999999995,17266.0,-2823.0,645.0,-8800.0,-11755.0,396.0
7.309999999999999,15852.0,-1625.0,-417.0,-9941.0,-9756.0,457.0
7.320008,15110.0,-1902.0,-3767.0,-2568.0,-8517.0,-929.0
7.330007999999999,16743.0,36.0,-2251.0,-21.0,-4866.0,-1157.0
