Time,accX,accY,accZ,wx,wy,wz
7.34,16804.0,308.0,-953.0,125.0,-1580.0,-6.0
7.35,16467.0,9.0,301.0,85.0,264.0,53.0
7.360007999999999,16355.0,47.0,364.0,62.0,1058.0,56.0
7.370007999999999,16387.0,38.0,749.0,130.0,1705.0,79.0
7.379999999999999,16251.0,-58.0,1545.0,129.0,1475.0,37.0
7.389999999999999,16298.0,60.0,2124.0,47.0,415.0,52.0
7.400008,16292.0,5.0,1593.0,-20.0,-537.0,34.0
7.4100079999999995,16320.0,9.0,1028.0,14.0,-629.0,40.0
7.419995999999999,16316.0,5.0,1312.0,63.0,-691.0,53.0
7.4300039999999985,16355.0,86.0,1110.0,67.0,-872.0,31.0
7.440007999999999,16472.0,64.0,-1040.0,9.0,-232.0,98.0
7.450007999999999,16376.0,32.0,637.0,210.0,1080.0,8.0
7.460008,16357.0,70.0,1596.0,153.0,1562.0,60.0
7.469996,16368.0,16.0,1517.0,216.0,893.0,63.0
7.479999999999999,16344.0,-25.0,1353.0,108.0,909.0,50.0
7.490003999999999,16313.0,-8.0,1460.0,55.0,759.0,5.0
7.500003999999999,16339.0,4.0,1415.0,65.0,748.0,7.0
7.51,16337.0,70.0,1419.0,67.0,745.0,41.0
7.520004,16279.0,-20.0,1672.0,69.0,542.0,32.0
7.530011999999999,16361.0,34.0,1504.0,57.0,335.0,46.0
7.5400079999999985,16319.0,-12.0,1616.0,60.0,96.0,38.0
7.549999999999999,16306.0,12.0,1626.0,67.0,-144.0,43.0
7.559999999999999,16383.0,52.0,1533.0,58.0,-306.0,53.0
7.570003999999999,16321.0,33.0,1301.0,71.0,-329.0,57.0
7.580007999999999,16417.0,119.0,1251.0,136.0,-109.0,94.0
7.59,16343.0,54.0,1371.0,125.0,-10.0,79.0
7.6,16355.0,27.0,1491.0,182.0,-97.0,109.0
7.610007999999999,16302.0,-5.0,1809.0,291.0,-643.0,107.0
7.620007999999999,16301.0,-21.0,1789.0,206.0,-1108.0,101.0
7.630008,16312.0,-44.0,1580.0,102.0,-1440.0,90.0
7.639999999999999,16312.0,-41.0,1324.0,33.0,-1427.0,60.0
7.649999999999999,16382.0,-49.0,852.0,21.0,-1180.0,60.0
7.6600079999999995,16415.0,-20.0,582.0,60.0,-413.0,61.0
7.670007999999999,16398.0,-18.0,752.0,87.0,276.0,53.0
7.6800039999999985,16377.0,9.0,937.0,86.0,749.0,42.0
7.6899999999999995,16372.0,5.0,1007.0,90.0,1111.0,31.0
7.700011999999999,16315.0,-33.0,1509.0,117.0,1034.0,30.0
7.710008,16333.0,3.0,1645.0,91.0,649.0,28.0
7.720003999999999,16327.0,8.0,1610.0,63.0,309.0,29.0
7.729999999999999,16327.0,-7.0,1519.0,62.0,65.0,42.0
7.7400079999999996,16317.0,-47.0,1206.0,56.0,73.0,32.0
7.750007999999999,16372.0,34.0,1182.0,57.0,330.0,20.0
7.76,16363.0,34.0,1321.0,54.0,584.0,20.0
7.769995999999999,16342.0,22.0,1552.0,42.0,519.0,9.0
7.780004,16292.0,23.0,1799.0,31.0,172.0,14.0
7.7900079999999985,16345.0,-24.0,1794.0,5.0,-327.0,15.0
7.800008,16314.0,12.0,1526.0,6.0,-583.0,34.0
7.809996,16382.0,-49.0,1380.0,5.0,-664.0,33.0
7.820003999999999,16359.0,2.0,1322.0,40.0,-530.0,38.0
7.830003999999999,16285.0,-23.0,1234.0,48.0,-429.0,56.0
7.840007999999999,16337.0,-10.0,1227.0,55.0,-241.0,57.0
7.85,16324.0,17.0,1276.0,62.0,-29.0,59.0
7.859999999999999,16355.0,-6.0,1412.0,64.0,-58.0,57.0
7.870016,16352.0,0.0,1217.0,59.0,53.0,51.0
7.880008,16344.0,11.0,1259.0,56.0,224.0,40.0
7.889996,16336.0,15.0,1261.0,52.0,330.0,45.0
7.899999999999999,16345.0,-19.0,1386.0,49.0,408.0,43.0
7.9100079999999995,16331.0,37.0,1411.0,42.0,412.0,35.0
7.920007999999999,16343.0,15.0,1510.0,50.0,407.0,47.0
7.930007999999999,16318.0,-14.0,1584.0,51.0,208.0,56.0
7.940004,16353.0,-8.0,1493.0,52.0,103.0,62.0
7.949999999999999,16342.0,-1.0,1428.0,46.0,118.0,49.0
7.960004,16322.0,27.0,1389.0,54.0,216.0,42.0
7.970008,16309.0,10.0,1591.0,54.0,158.0,30.0
7.979999999999999,16323.0,29.0,1628.0,42.0,2.0,37.0
7.989999999999998,16330.0,9.0,1507.0,33.0,-132.0,40.0
8.000008,16326.0,14.0,1505.0,31.0,-117.0,51.0
8.010008,16334.0,-15.0,1419.0,38.0,-73.0,46.0
8.02,16323.0,-13.0,1341.0,44.0,135.0,40.0
8.03,16354.0,16.0,1415.0,63.0,274.0,45.0
8.040007999999998,16338.0,-8.0,1561.0,70.0,272.0,54.0
8.050008,16322.0,-11.0,1666.0,65.0,143.0,40.0
8.060004,16315.0,18.0,1716.0,58.0,-95.0,41.0
8.069999999999999,16360.0,32.0,1591.0,47.0,-359.0,47.0
8.080008,16343.0,28.0,1399.0,35.0,-308.0,56.0
8.090003999999999,16323.0,-4.0,1394.0,26.0,-161.0,43.0
8.100007999999999,16345.0,-8.0,1127.0,41.0,258.0,51.0
8.11,16312.0,2.0,1421.0,59.0,481.0,45.0
8.120004,16339.0,-7.0,1631.0,61.0,430.0,40.0
8.130008,16322.0,-25.0,1716.0,47.0,225.0,45.0
8.140008,16292.0,-22.0,1692.0,43.0,-61.0,51.0
8.150004,16328.0,-1.0,1653.0,36.0,-204.0,51.0
8.160003999999999,16294.0,17.0,1687.0,29.0,-456.0,61.0
8.170012,16358.0,-7.0,1535.0,22.0,-537.0,64.0
8.180007999999999,16351.0,-6.0,1504.0,23.0,-593.0,60.0
8.19,16363.0,-18.0,1332.0,25.0,-546.0,51.0
8.200004,16353.0,-16.0,1246.0,44.0,-356.0,41.0
8.210007999999998,16351.0,-31.0,1227.0,47.0,-97.0,45.0
8.220004,16359.0,-13.0,1226.0,53.0,198.0,42.0
8.229999999999999,16344.0,-21.0,1380.0,61.0,380.0,43.0
8.239999999999998,16301.0,-32.0,1524.0,71.0,369.0,51.0
8.250008,16302.0,10.0,1665.0,65.0,150.0,55.0
8.260008,16314.0,12.0,1665.0,43.0,-142.0,59.0
8.270007999999999,16367.0,-4.0,1442.0,37.0,-223.0,49.0
8.28,16348.0,18.0,1302.0,37.0,-123.0,33.0
8.29,16328.0,13.0,1315.0,38.0,40.0,24.0
8.300008,16362.0,6.0,1267.0,43.0,230.0,16.0
8.310008,16353.0,-4.0,1394.0,50.0,418.0,29.0
8.319999999999999,16347.0,-3.0,1501.0,57.0,487.0,33.0
8.329996,16323.0,-15.0,1532.0,60.0,426.0,31.0
8.340015999999999,16315.0,-10.0,1733.0,57.0,284.0,25.0
8.35,16317.0,1.0,1907.0,45.0,-109.0,35.0
8.360004,16323.0,18.0,1664.0,31.0,-444.0,37.0
8.37,16342.0,-37.0,1397.0,23.0,-418.0,30.0
8.380008,16372.0,-7.0,1290.0,25.0,-139.0,39.0
8.390004,16364.0,-18.0,1254.0,38.0,269.0,31.0
8.399999999999999,16347.0,2.0,1342.0,55.0,572.0,33.0
8.41,16329.0,-24.0,1510.0,55.0,693.0,28.0
8.420003999999999,16331.0,-45.0,1660.0,54.0,635.0,27.0
8.430007999999999,16264.0,47.0,1680.0,65.0,628.0,35.0
8.440007999999999,16322.0,29.0,1711.0,62.0,527.0,28.0
8.45,16298.0,34.0,1764.0,56.0,406.0,36.0
8.459995999999999,16332.0,47.0,1698.0,51.0,357.0,37.0
8.470008,16333.0,36.0,1693.0,50.0,315.0,40.0
8.480004,16277.0,30.0,1756.0,47.0,297.0,43.0
8.489999999999998,16298.0,36.0,1830.0,42.0,213.0,41.0
8.5,16315.0,4.0,1832.0,46.0,133.0,44.0
8.510012,16311.0,10.0,2034.0,45.0,-125.0,42.0
8.520007999999999,16324.0,2.0,1904.0,35.0,-399.0,49.0
8.53,16304.0,14.0,1829.0,33.0,-582.0,54.0
8.540004,16326.0,25.0,1711.0,27.0,-650.0,63.0
8.550008,16329.0,3.0,1638.0,37.0,-609.0,58.0
8.560008,16329.0,-7.0,1534.0,45.0,-509.0,62.0
8.570008,16287.0,8.0,1593.0,33.0,-417.0,59.0
8.58,16310.0,1.0,1511.0,39.0,-350.0,57.0
8.590003999999999,16358.0,-12.0,1601.0,43.0,-316.0,44.0
8.600007999999999,16336.0,1.0,1700.0,37.0,-383.0,43.0
8.610007999999999,16296.0,-1.0,1513.0,34.0,-488.0,45.0
8.620004,16321.0,-5.0,1460.0,29.0,-438.0,41.0
8.630004,16349.0,4.0,1405.0,46.0,-314.0,41.0
8.640008,16350.0,21.0,1481.0,41.0,-268.0,39.0
8.650008,16344.0,38.0,1512.0,39.0,-304.0,47.0
8.660003999999999,16311.0,29.0,1364.0,32.0,-342.0,48.0
8.669996,16365.0,22.0,1363.0,46.0,-217.0,50.0
8.680007999999999,16328.0,47.0,1425.0,49.0,-229.0,47.0
8.690007999999999,16364.0,-1.0,1431.0,51.0,-219.0,45.0
8.700004,16337.0,-5.0,1504.0,42.0,-277.0,47.0
8.709999999999999,16352.0,-9.0,1371.0,46.0,-319.0,41.0
8.720004,16353.0,-7.0,1270.0,43.0,-153.0,45.0
8.730004,16345.0,-32.0,1211.0,48.0,58.0,42.0
8.740008,16321.0,-27.0,1401.0,63.0,279.0,36.0
8.75,16331.0,-22.0,1541.0,57.0,133.0,42.0
8.76,16289.0,-9.0,1538.0,47.0,0.0,39.0
8.770007999999999,16330.0,-5.0,1525.0,38.0,-183.0,41.0
8.780007999999999,16326.0,-11.0,1502.0,33.0,-377.0,43.0
8.79,16357.0,28.0,1363.0,39.0,-404.0,56.0
8.799999999999999,16371.0,-2.0,1289.0,38.0,-317.0,52.0
8.810011999999999,16356.0,24.0,1333.0,34.0,-285.0,55.0
8.820003999999999,16330.0,-17.0,1354.0,38.0,-246.0,52.0
8.83,16326.0,-15.0,1401.0,41.0,-283.0,53.0
8.840003999999999,16330.0,-11.0,1475.0,37.0,-450.0,57.0
8.850003999999998,16337.0,-7.0,1355.0,43.0,-577.0,57.0
8.860007999999999,16334.0,-11.0,1210.0,46.0,-606.0,56.0
8.87,16353.0,37.0,1131.0,31.0,-547.0,54.0
8.879999999999999,16344.0,11.0,1075.0,43.0,-404.0,50.0
8.890008,16342.0,-12.0,1179.0,44.0,-326.0,48.0
8.900008,16341.0,-13.0,1234.0,37.0,-377.0,46.0
8.910003999999999,16354.0,12.0,1180.0,37.0,-390.0,47.0
8.92,16320.0,-9.0,1204.0,40.0,-465.0,56.0
8.93,16311.0,26.0,1248.0,42.0,-611.0,61.0
8.940004,16371.0,11.0,1219.0,36.0,-907.0,65.0
8.950007999999999,16364.0,4.0,1078.0,35.0,-1052.0,61.0
8.960004,16358.0,-21.0,919.0,28.0,-1020.0,62.0
8.969999999999999,16383.0,-11.0,669.0,36.0,-791.0,59.0
8.980015999999999,16364.0,22.0,762.0,36.0,-526.0,58.0
8.990008,16349.0,-26.0,786.0,46.0,-354.0,48.0
9.0,16357.0,-5.0,900.0,42.0,-355.0,46.0
9.01,16368.0,-23.0,851.0,48.0,-424.0,37.0
9.020007999999999,16381.0,3.0,738.0,43.0,-348.0,27.0
9.030007999999999,16377.0,-10.0,785.0,46.0,-308.0,37.0
9.040004,16409.0,-12.0,772.0,37.0,-285.0,34.0
9.049995999999998,16330.0,17.0,817.0,46.0,-302.0,43.0
9.060004,16362.0,16.0,849.0,40.0,-377.0,47.0
9.070008,16369.0,21.0,927.0,45.0,-609.0,61.0
9.080008,16363.0,-5.0,811.0,42.0,-759.0,60.0
9.09,16333.0,0.0,827.0,50.0,-1001.0,63.0
9.100003999999998,16378.0,2.0,543.0,27.0,-973.0,45.0
9.110004,16388.0,22.0,494.0,25.0,-846.0,45.0
9.120007999999999,16367.0,2.0,440.0,21.0,-685.0,51.0
9.129995999999998,16357.0,-3.0,336.0,38.0,-516.0,52.0
9.140004,16347.0,2.0,461.0,43.0,-401.0,54.0
9.150011999999998,16360.0,22.0,383.0,45.0,-357.0,54.0
9.160003999999999,16347.0,-31.0,355.0,44.0,-253.0,43.0
9.17,16364.0,2.0,401.0,42.0,-194.0,34.0
9.18,16392.0,-4.0,585.0,51.0,-325.0,41.0
9.190007999999999,16363.0,9.0,635.0,41.0,-607.0,51.0
9.200007999999999,16318.0,2.0,539.0,42.0,-822.0,57.0
9.210007999999998,16389.0,-4.0,252.0,36.0,-857.0,62.0
9.219999999999999,16382.0,-20.0,107.0,16.0,-815.0,58.0
9.229999999999999,16396.0,-4.0,44.0,35.0,-521.0,56.0
9.240008,16372.0,5.0,61.0,29.0,-296.0,48.0
9.250008,16356.0,-9.0,144.0,38.0,-129.0,40.0
9.260003999999999,16364.0,-5.0,217.0,44.0,-114.0,39.0
9.27,16364.0,-1.0,301.0,37.0,-188.0,45.0
9.280007999999999,16398.0,8.0,206.0,33.0,-266.0,52.0
9.290007999999998,16365.0,51.0,135.0,38.0,-214.0,58.0
9.299999999999999,16377.0,2.0,105.0,30.0,-140.0,47.0
9.309999999999999,16407.0,12.0,52.0,33.0,2.0,50.0
9.320008,16393.0,-22.0,113.0,44.0,115.0,38.0
9.330008,16357.0,1.0,303.0,46.0,41.0,34.0
9.34,16343.0,-5.0,241.0,42.0,-35.0,37.0
9.35,16371.0,-3.0,170.0,51.0,4.0,39.0
9.360007999999999,16346.0,-13.0,218.0,56.0,36.0,52.0
9.370007999999999,16381.0,7.0,214.0,55.0,23.0,47.0
9.380008,16382.0,-28.0,230.0,46.0,-66.0,49.0
9.389999999999999,16346.0,-10.0,164.0,44.0,-46.0,48.0
9.399999999999999,16379.0,24.0,110.0,36.0,34.0,37.0
9.410008,16364.0,-20.0,74.0,47.0,172.0,32.0
9.420008,16335.0,4.0,149.0,38.0,250.0,27.0
9.43,16387.0,-2.0,244.0,42.0,225.0,40.0
9.44,16344.0,21.0,306.0,48.0,157.0,39.0
9.450007999999999,16350.0,-9.0,292.0,48.0,44.0,49.0
9.460007999999998,16396.0,5.0,221.0,44.0,43.0,56.0
9.469999999999999,16353.0,5.0,270.0,42.0,15.0,49.0
9.480004,16362.0,22.0,265.0,39.0,-33.0,52.0
9.490008,16390.0,-14.0,303.0,40.0,-86.0,48.0
9.500008,16370.0,-25.0,363.0,33.0,-242.0,45.0
9.51,16373.0,-41.0,304.0,28.0,-348.0,49.0
9.52,16377.0,7.0,81.0,32.0,-249.0,56.0
9.530007999999999,16365.0,-2.0,110.0,34.0,-79.0,52.0
9.540004,16344.0,-38.0,325.0,30.0,-85.0,41.0
9.550008,16359.0,14.0,244.0,17.0,-246.0,30.0
9.560004,16349.0,0.0,157.0,12.0,-305.0,21.0
9.569996,16353.0,-35.0,76.0,9.0,-252.0,28.0
9.580008,16411.0,-18.0,153.0,21.0,-199.0,35.0
9.590008,16370.0,-1.0,118.0,15.0,-210.0,40.0
9.6,16355.0,16.0,155.0,3.0,-228.0,46.0
9.61,16362.0,31.0,147.0,6.0,-268.0,65.0
9.620012,16443.0,6.0,-132.0,-14.0,-122.0,83.0
9.630004,16386.0,31.0,-71.0,-46.0,282.0,118.0
9.639999999999999,16461.0,90.0,128.0,-188.0,455.0,225.0
9.649999999999999,16394.0,-60.0,-413.0,-638.0,1018.0,400.0
9.660008,17427.0,1099.0,-481.0,-2963.0,2845.0,1627.0
9.670008,16085.0,-406.0,934.0,-2744.0,2393.0,1751.0
9.68,16494.0,-11.0,403.0,-3781.0,2616.0,1744.0
9.69,17153.0,491.0,199.0,-3557.0,3307.0,2515.0
9.7,17599.0,-700.0,9886.0,-8780.0,9250.0,689.0
9.710007999999998,18525.0,1528.0,6833.0,-7441.0,11744.0,1246.0
9.720008,21539.0,-1494.0,-1369.0,-8664.0,10141.0,-578.0
9.729999999999999,20807.0,968.0,595.0,-3693.0,9620.0,-607.0
9.740003999999999,21782.0,-966.0,2918.0,-2662.0,9652.0,1851.0
9.750003999999999,17410.0,-58.0,3039.0,-5674.0,12517.0,-996.0
9.760008,18162.0,-419.0,1272.0,-2114.0,16582.0,-629.0
9.769995999999999,18291.0,746.0,3776.0,-1608.0,17954.0,541.0
9.780004,17986.0,-1321.0,5928.0,-2182.0,18038.0,-191.0
9.790016,16876.0,-1330.0,5823.0,-442.0,16420.0,-285.0
9.800008,14349.0,-1127.0,9083.0,-1454.0,16087.0,-3286.0
9.809999999999999,11972.0,-1693.0,7592.0,2733.0,11171.0,-4019.0
9.819999999999999,10157.0,-1857.0,10555.0,4153.0,10961.0,-1528.0
9.830008,10205.0,321.0,9775.0,4174.0,11808.0,221.0
9.840008,9223.0,-258.0,9598.0,1784.0,13370.0,1942.0
9.850007999999999,5896.0,-5042.0,16923.0,-6509.0,12136.0,-1870.0
9.860004,17986.0,9780.0,-24539.0,-16964.0,21637.0,-5600.0
9.869995999999999,16644.0,-882.0,9599.0,-5378.0,17350.0,-2560.0
9.880007999999998,12752.0,793.0,7869.0,-4312.0,18063.0,-3586.0
9.890008,6354.0,-111.0,8517.0,-3133.0,16158.0,-3299.0
9.899999999999999,7096.0,-543.0,9923.0,-3783.0,13489.0,-4528.0
9.910003999999999,7806.0,394.0,13054.0,-4925.0,12038.0,-5407.0
9.920008,8243.0,-1338.0,14955.0,-4469.0,12303.0,-5980.0
9.930007999999999,11205.0,-880.0,19089.0,-2918.0,14436.0,-2603.0
9.940004,9035.0,-7955.0,23030.0,-1660.0,14366.0,-7461.0
9.95,7189.0,-3232.0,23594.0,-3985.0,12312.0,-9085.0
9.960004,9893.0,1084.0,19407.0,-6507.0,6346.0,-10403.0
9.970008,11413.0,6101.0,-352.0,-6756.0,17557.0,-6653.0
9.979999999999999,10147.0,3467.0,14080.0,-2989.0,6280.0,-5384.0
9.989999999999998,5709.0,-828.0,8937.0,-602.0,-1560.0,-3162.0
10.000008,4282.0,-4205.0,6394.0,-419.0,-2682.0,-8610.0
10.010008,4000.0,-4275.0,7818.0,2116.0,-2140.0,-15154.0
10.020007999999999,-8530.0,-4145.0,19953.0,-1042.0,-1437.0,-27506.0
10.029995999999999,5695.0,10712.0,18057.0,-32764.0,620.0,-30315.0
10.04,3762.0,7306.0,19391.0,-32764.0,6224.0,-17729.0
10.050008,7612.0,-4912.0,24625.0,-32764.0,24132.0,-17555.0
10.060004,4176.0,-1704.0,11445.0,-32764.0,32764.0,-25467.0
10.069999999999999,5659.0,-20164.0,2222.0,-30479.0,32664.0,922.0
10.080003999999999,9902.0,-8703.0,11179.0,-22357.0,27404.0,-4111.0
10.090012,8881.0,-12984.0,3624.0,-14412.0,10064.0,6186.0
10.100007999999999,9025.0,3543.0,16409.0,-12678.0,3967.0,3891.0
10.11,7921.0,3386.0,11970.0,-13456.0,5483.0,343.0
10.12,6760.0,-403.0,12063.0,-8915.0,1123.0,-2095.0
10.130007999999998,7471.0,-2003.0,16786.0,-2797.0,-2975.0,-4027.0
10.140008,6871.0,-4855.0,18879.0,-855.0,-265.0,-6278.0
10.149999999999999,5392.0,-8368.0,14904.0,-1582.0,4204.0,-7043.0
10.159999999999998,5218.0,-10327.0,10592.0,-1838.0,7954.0,-8394.0
10.170003999999999,2316.0,-18101.0,2911.0,-4796.0,11114.0,-8465.0
10.180007999999999,-912.0,-22237.0,100.0,-7505.0,9446.0,-6971.0
10.190007999999999,-1083.0,-24060.0,4043.0,-9796.0,10671.0,-4520.0
10.200004,-14.0,-18946.0,-1368.0,-11944.0,9292.0,-1344.0
10.209995999999999,900.0,-13945.0,3863.0,-9681.0,1794.0,5463.0
10.220008,-630.0,-19605.0,4094.0,-10204.0,9409.0,4301.0
10.230008,1626.0,-12222.0,5688.0,-6528.0,-1883.0,-2778.0
10.239999999999998,3060.0,-21093.0,9038.0,-5911.0,1836.0,-1943.0
10.25,370.0,-17905.0,6588.0,-1808.0,14618.0,8500.0
10.260015999999998,1974.0,-15244.0,8870.0,-5241.0,12569.0,6612.0
10.270007999999999,-298.0,-18420.0,11781.0,-3660.0,7919.0,4508.0
10.28,1620.0,-16943.0,8166.0,-3023.0,2886.0,2152.0
10.29,2446.0,-15705.0,11917.0,-4289.0,-32.0,107.0
10.300008,1412.0,-14284.0,3994.0,-5501.0,2262.0,-764.0
10.310004,959.0,-15517.0,-604.0,-5725.0,-1375.0,829.0
10.319999999999999,1929.0,-16577.0,3955.0,-6864.0,210.0,-121.0
10.33,-83.0,-15269.0,8982.0,-10457.0,6522.0,-2694.0
10.340003999999999,-1159.0,-18770.0,2414.0,-14718.0,3266.0,-1974.0
10.350007999999999,848.0,-14919.0,5448.0,-12030.0,-2410.0,-1085.0
10.360007999999999,2177.0,-13605.0,5664.0,-2462.0,-4814.0,587.0
10.37,1767.0,-13948.0,4348.0,-2828.0,-5628.0,3878.0
10.379999999999999,-3365.0,-20483.0,2620.0,-4273.0,-5614.0,4094.0
10.390008,-87.0,-16501.0,914.0,-3830.0,-3573.0,1052.0
10.400008,-112.0,-16305.0,1862.0,-2664.0,29.0,101.0
10.409999999999998,-41.0,-16106.0,3253.0,-1318.0,35.0,80.0
10.42,-20.0,-16076.0,3916.0,-1904.0,145.0,63.0
10.430015999999998,-25.0,-16126.0,3256.0,-2426.0,259.0,30.0
10.440007999999999,-42.0,-16197.0,2856.0,-2338.0,116.0,63.0
10.450004,-20.0,-16185.0,2382.0,-1854.0,15.0,75.0
10.459999999999999,-26.0,-16376.0,1546.0,-558.0,3.0,54.0
10.470008,-6.0,-16262.0,2636.0,594.0,80.0,13.0
10.480008,-334.0,-16093.0,3123.0,-1259.0,3042.0,-635.0
10.490008,98.0,-16107.0,3550.0,-1416.0,2148.0,-150.0
10.500003999999999,9.0,-16050.0,4426.0,-2164.0,-644.0,163.0
10.51,-88.0,-16144.0,3478.0,-3042.0,-3018.0,531.0
10.520007999999999,-539.0,-16503.0,2019.0,-3250.0,-2508.0,503.0
10.530007999999999,-50.0,-16224.0,1757.0,-3485.0,-1012.0,243.0
10.540004,-75.0,-16506.0,694.0,-2455.0,103.0,89.0
10.549999999999999,86.0,-16417.0,1478.0,-59.0,58.0,55.0
10.560008,52.0,-16422.0,1216.0,1556.0,20.0,13.0
10.570008,62.0,-16243.0,3004.0,1499.0,267.0,-11.0
10.579996,-40.0,-16192.0,3352.0,-44.0,455.0,-13.0
10.590003999999999,-87.0,-16175.0,2972.0,-2256.0,634.0,-20.0
10.600007999999999,-90.0,-16287.0,1936.0,-2407.0,33.0,82.0
10.610007999999999,-79.0,-16449.0,659.0,-1469.0,-35.0,60.0
10.620004,-67.0,-16488.0,684.0,281.0,-32.0,36.0
10.629999999999999,-39.0,-16379.0,1473.0,1537.0,-1.0,22.0
10.640008,23.0,-16271.0,2213.0,1421.0,34.0,18.0
10.650008,48.0,-16214.0,2919.0,378.0,292.0,10.0
10.660008,29.0,-16171.0,3664.0,-1476.0,115.0,70.0
10.67,-51.0,-16256.0,2470.0,-3780.0,-50.0,101.0
10.68,-69.0,-16334.0,1545.0,-3897.0,-91.0,109.0
10.690007999999999,-93.0,-16470.0,-151.0,-2425.0,-402.0,114.0
10.700007999999999,-92.0,-16515.0,29.0,-88.0,-288.0,72.0
10.709999999999999,-53.0,-16436.0,826.0,1175.0,-22.0,28.0
10.719999999999999,-78.0,-16412.0,739.0,1752.0,-38.0,19.0
10.730011999999999,-16.0,-16311.0,1830.0,1633.0,11.0,23.0
10.740008,18.0,-16280.0,2305.0,1041.0,20.0,36.0
10.749996,18.0,-16303.0,2187.0,-210.0,-4.0,42.0
10.76,-10.0,-16347.0,1578.0,-447.0,-23.0,53.0
10.770007999999999,0.0,-16360.0,1477.0,-476.0,-42.0,51.0
10.780004,-6.0,-16374.0,1307.0,-256.0,-55.0,51.0
10.79,-32.0,-16372.0,1474.0,-17.0,-28.0,51.0
10.799999999999999,-57.0,-16302.0,1691.0,-172.0,-2.0,59.0
10.810008,-35.0,-16346.0,1532.0,-321.0,12.0,67.0
10.820003999999999,-8.0,-16352.0,1762.0,-497.0,13.0,68.0
10.830008,-38.0,-16344.0,1895.0,-1236.0,0.0,74.0
10.839996,-28.0,-16327.0,1608.0,-1806.0,1.0,76.0
10.849995999999999,-22.0,-16341.0,1226.0,-1967.0,-20.0,78.0
10.860007999999999,-23.0,-16424.0,899.0,-1737.0,-29.0,73.0
10.870007999999999,-32.0,-16403.0,885.0,-1294.0,-26.0,64.0
10.879999999999999,-16.0,-16415.0,586.0,-778.0,-29.0,53.0
10.889999999999999,-34.0,-16408.0,736.0,-155.0,-11.0,55.0
10.900011999999998,-44.0,-16413.0,999.0,93.0,-4.0,49.0
10.910008,-27.0,-16373.0,1235.0,-92.0,1.0,55.0
10.920003999999999,-37.0,-16342.0,1274.0,-332.0,-11.0,57.0
10.93,-4.0,-16379.0,1034.0,-586.0,-14.0,56.0
10.940007999999999,-13.0,-16413.0,893.0,-555.0,-12.0,59.0
10.950004,16.0,-16374.0,953.0,-510.0,-14.0,60.0
10.959999999999999,-22.0,-16431.0,852.0,-666.0,-26.0,52.0
10.970004,-5.0,-16435.0,583.0,-405.0,-38.0,51.0
10.979999999999999,-41.0,-16427.0,831.0,-104.0,-17.0,44.0
10.990008,-67.0,-16366.0,1130.0,-476.0,-7.0,52.0
11.000008,-42.0,-16390.0,1324.0,-1122.0,2.0,68.0
11.01,-84.0,-16377.0,825.0,-1575.0,6.0,73.0
